# Prime_of_card {2,3,5...41,43=is_flush),value (higher is better)
179949,826
299915,827
60762,828
101270,829
151905,830
141778,831
212667,832
354445,833
222794,834
334191,835
556985,836
779779,837
79458,838
132430,839
198645,840
185402,841
278103,842
463505,843
291346,844
437019,845
728365,846
1019711,847
344318,848
516477,849
860795,850
1205113,851
1893749,852
28290,853
39606,854
66010,855
99015,856
62238,857
103730,858
155595,859
145222,860
217833,861
363055,862
73554,863
122590,864
183885,865
171626,866
257439,867
429065,868
269698,869
404547,870
674245,871
943943,872
96186,873
160310,874
240465,875
224434,876
336651,877
561085,878
352682,879
529023,880
881705,881
1234387,882
416806,883
625209,884
1042015,885
1458821,886
2292433,887
107502,888
179170,889
268755,890
250838,891
376257,892
627095,893
394174,894
591261,895
985435,896
1379609,897
465842,898
698763,899
1164605,900
1630447,901
2562131,902
609178,903
913767,904
1522945,905
2132123,906
3350479,907
3959657,908
35670,909
49938,910
83230,911
124845,912
78474,913
130790,914
196185,915
183106,916
274659,917
457765,918
92742,919
154570,920
231855,921
216398,922
324597,923
540995,924
340054,925
510081,926
850135,927
1190189,928
121278,929
202130,930
303195,931
282982,932
424473,933
707455,934
444686,935
667029,936
1111715,937
1556401,938
525538,939
788307,940
1313845,941
1839383,942
2890459,943
135546,944
225910,945
338865,946
316274,947
474411,948
790685,949
497002,950
745503,951
1242505,952
1739507,953
587366,954
881049,955
1468415,956
2055781,957
3230513,958
768094,959
1152141,960
1920235,961
2688329,962
4224517,963
4992611,964
164082,965
273470,966
410205,967
382858,968
574287,969
957145,970
601634,971
902451,972
1504085,973
2105719,974
711022,975
1066533,976
1777555,977
2488577,978
3910621,979
929798,980
1394697,981
2324495,982
3254293,983
5113889,984
6043687,985
1039186,986
1558779,987
2597965,988
3637151,989
5715523,990
6754709,991
8833081,992
38130,993
53382,994
88970,995
133455,996
83886,997
139810,998
209715,999
195734,1000
293601,1001
489335,1002
99138,1003
165230,1004
247845,1005
231322,1006
346983,1007
578305,1008
363506,1009
545259,1010
908765,1011
1272271,1012
129642,1013
216070,1014
324105,1015
302498,1016
453747,1017
756245,1018
475354,1019
713031,1020
1188385,1021
1663739,1022
561782,1023
842673,1024
1404455,1025
1966237,1026
3089801,1027
144894,1028
241490,1029
362235,1030
338086,1031
507129,1032
845215,1033
531278,1034
796917,1035
1328195,1036
1859473,1037
627874,1038
941811,1039
1569685,1040
2197559,1041
3453307,1042
821066,1043
1231599,1044
2052665,1045
2873731,1046
4515863,1047
5336929,1048
175398,1049
292330,1050
438495,1051
409262,1052
613893,1053
1023155,1054
643126,1055
964689,1056
1607815,1057
2250941,1058
760058,1059
1140087,1060
1900145,1061
2660203,1062
4180319,1063
993922,1064
1490883,1065
2484805,1066
3478727,1067
5466571,1068
6460493,1069
1110854,1070
1666281,1071
2777135,1072
3887989,1073
6109697,1074
7220551,1075
9442259,1076
221154,1077
368590,1078
552885,1079
516026,1080
774039,1081
1290065,1082
810898,1083
1216347,1084
2027245,1085
2838143,1086
958334,1087
1437501,1088
2395835,1089
3354169,1090
5270837,1091
1253206,1092
1879809,1093
3133015,1094
4386221,1095
6892633,1096
8145839,1097
1400642,1098
2100963,1099
3501605,1100
4902247,1101
7703531,1102
9104173,1103
11905457,1104
1695514,1105
2543271,1106
4238785,1107
5934299,1108
9325327,1109
11020841,1110
14411869,1111
16107383,1112
45510,1113
63714,1114
106190,1115
159285,1116
100122,1117
166870,1118
250305,1119
233618,1120
350427,1121
584045,1122
118326,1123
197210,1124
295815,1125
276094,1126
414141,1127
690235,1128
433862,1129
650793,1130
1084655,1131
1518517,1132
154734,1133
257890,1134
386835,1135
361046,1136
541569,1137
902615,1138
567358,1139
851037,1140
1418395,1141
1985753,1142
670514,1143
1005771,1144
1676285,1145
2346799,1146
3687827,1147
172938,1148
288230,1149
432345,1150
403522,1151
605283,1152
1008805,1153
634106,1154
951159,1155
1585265,1156
2219371,1157
749398,1158
1124097,1159
1873495,1160
2622893,1161
4121689,1162
979982,1163
1469973,1164
2449955,1165
3429937,1166
5389901,1167
6369883,1168
209346,1169
348910,1170
523365,1171
488474,1172
732711,1173
1221185,1174
767602,1175
1151403,1176
1919005,1177
2686607,1178
907166,1179
1360749,1180
2267915,1181
3175081,1182
4989413,1183
1186294,1184
1779441,1185
2965735,1186
4152029,1187
6524617,1188
7710911,1189
1325858,1190
1988787,1191
3314645,1192
4640503,1193
7292219,1194
8618077,1195
11269793,1196
263958,1197
439930,1198
659895,1199
615902,1200
923853,1201
1539755,1202
967846,1203
1451769,1204
2419615,1205
3387461,1206
1143818,1207
1715727,1208
2859545,1209
4003363,1210
6290999,1211
1495762,1212
2243643,1213
3739405,1214
5235167,1215
8226691,1216
9722453,1217
1671734,1218
2507601,1219
4179335,1220
5851069,1221
9194537,1222
10866271,1223
14209739,1224
2023678,1225
3035517,1226
5059195,1227
7082873,1228
11130229,1229
13153907,1230
17201263,1231
19224941,1232
282162,1233
470270,1234
705405,1235
658378,1236
987567,1237
1645945,1238
1034594,1239
1551891,1240
2586485,1241
3621079,1242
1222702,1243
1834053,1244
3056755,1245
4279457,1246
6724861,1247
1598918,1248
2398377,1249
3997295,1250
5596213,1251
8794049,1252
10392967,1253
1787026,1254
2680539,1255
4467565,1256
6254591,1257
9828643,1258
11615669,1259
15189721,1260
2163242,1261
3244863,1262
5408105,1263
7571347,1264
11897831,1265
14061073,1266
18387557,1267
20550799,1268
2727566,1269
4091349,1270
6818915,1271
9546481,1272
15001613,1273
17729179,1274
23184311,1275
25911877,1276
420,1277
660,1278
924,1279
1540,1280
780,1281
1092,1282
1820,1283
1716,1284
2860,1285
4004,1286
1020,1287
1428,1288
2380,1289
2244,1290
3740,1291
5236,1292
2652,1293
4420,1294
6188,1295
9724,1296
1140,1297
1596,1298
2660,1299
2508,1300
4180,1301
5852,1302
2964,1303
4940,1304
6916,1305
10868,1306
3876,1307
6460,1308
9044,1309
14212,1310
16796,1311
1380,1312
1932,1313
3220,1314
3036,1315
5060,1316
7084,1317
3588,1318
5980,1319
8372,1320
13156,1321
4692,1322
7820,1323
10948,1324
17204,1325
20332,1326
5244,1327
8740,1328
12236,1329
19228,1330
22724,1331
29716,1332
1740,1333
2436,1334
4060,1335
3828,1336
6380,1337
8932,1338
4524,1339
7540,1340
10556,1341
16588,1342
5916,1343
9860,1344
13804,1345
21692,1346
25636,1347
6612,1348
11020,1349
15428,1350
24244,1351
28652,1352
37468,1353
8004,1354
13340,1355
18676,1356
29348,1357
34684,1358
45356,1359
50692,1360
1860,1361
2604,1362
4340,1363
4092,1364
6820,1365
9548,1366
4836,1367
8060,1368
11284,1369
17732,1370
6324,1371
10540,1372
14756,1373
23188,1374
27404,1375
7068,1376
11780,1377
16492,1378
25916,1379
30628,1380
40052,1381
8556,1382
14260,1383
19964,1384
31372,1385
37076,1386
48484,1387
54188,1388
10788,1389
17980,1390
25172,1391
39556,1392
46748,1393
61132,1394
68324,1395
82708,1396
2220,1397
3108,1398
5180,1399
4884,1400
8140,1401
11396,1402
5772,1403
9620,1404
13468,1405
21164,1406
7548,1407
12580,1408
17612,1409
27676,1410
32708,1411
8436,1412
14060,1413
19684,1414
30932,1415
36556,1416
47804,1417
10212,1418
17020,1419
23828,1420
37444,1421
44252,1422
57868,1423
64676,1424
12876,1425
21460,1426
30044,1427
47212,1428
55796,1429
72964,1430
81548,1431
98716,1432
13764,1433
22940,1434
32116,1435
50468,1436
59644,1437
77996,1438
87172,1439
105524,1440
133052,1441
2460,1442
3444,1443
5740,1444
5412,1445
9020,1446
12628,1447
6396,1448
10660,1449
14924,1450
23452,1451
8364,1452
13940,1453
19516,1454
30668,1455
36244,1456
9348,1457
15580,1458
21812,1459
34276,1460
40508,1461
52972,1462
11316,1463
18860,1464
26404,1465
41492,1466
49036,1467
64124,1468
71668,1469
14268,1470
23780,1471
33292,1472
52316,1473
61828,1474
80852,1475
90364,1476
109388,1477
15252,1478
25420,1479
35588,1480
55924,1481
66092,1482
86428,1483
96596,1484
116932,1485
147436,1486
18204,1487
30340,1488
42476,1489
66748,1490
78884,1491
103156,1492
115292,1493
139564,1494
175972,1495
188108,1496
630,1497
990,1498
1386,1499
3465,1500
1170,1501
1638,1502
4095,1503
2574,1504
6435,1505
9009,1506
1530,1507
2142,1508
5355,1509
3366,1510
8415,1511
11781,1512
3978,1513
9945,1514
13923,1515
21879,1516
1710,1517
2394,1518
5985,1519
3762,1520
9405,1521
13167,1522
4446,1523
11115,1524
15561,1525
24453,1526
5814,1527
14535,1528
20349,1529
31977,1530
37791,1531
2070,1532
2898,1533
7245,1534
4554,1535
11385,1536
15939,1537
5382,1538
13455,1539
18837,1540
29601,1541
7038,1542
17595,1543
24633,1544
38709,1545
45747,1546
7866,1547
19665,1548
27531,1549
43263,1550
51129,1551
66861,1552
2610,1553
3654,1554
9135,1555
5742,1556
14355,1557
20097,1558
6786,1559
16965,1560
23751,1561
37323,1562
8874,1563
22185,1564
31059,1565
48807,1566
57681,1567
9918,1568
24795,1569
34713,1570
54549,1571
64467,1572
84303,1573
12006,1574
30015,1575
42021,1576
66033,1577
78039,1578
102051,1579
114057,1580
2790,1581
3906,1582
9765,1583
6138,1584
15345,1585
21483,1586
7254,1587
18135,1588
25389,1589
39897,1590
9486,1591
23715,1592
33201,1593
52173,1594
61659,1595
10602,1596
26505,1597
37107,1598
58311,1599
68913,1600
90117,1601
12834,1602
32085,1603
44919,1604
70587,1605
83421,1606
109089,1607
121923,1608
16182,1609
40455,1610
56637,1611
89001,1612
105183,1613
137547,1614
153729,1615
186093,1616
3330,1617
4662,1618
11655,1619
7326,1620
18315,1621
25641,1622
8658,1623
21645,1624
30303,1625
47619,1626
11322,1627
28305,1628
39627,1629
62271,1630
73593,1631
12654,1632
31635,1633
44289,1634
69597,1635
82251,1636
107559,1637
15318,1638
38295,1639
53613,1640
84249,1641
99567,1642
130203,1643
145521,1644
19314,1645
48285,1646
67599,1647
106227,1648
125541,1649
164169,1650
183483,1651
222111,1652
20646,1653
51615,1654
72261,1655
113553,1656
134199,1657
175491,1658
196137,1659
237429,1660
299367,1661
3690,1662
5166,1663
12915,1664
8118,1665
20295,1666
28413,1667
9594,1668
23985,1669
33579,1670
52767,1671
12546,1672
31365,1673
43911,1674
69003,1675
81549,1676
14022,1677
35055,1678
49077,1679
77121,1680
91143,1681
119187,1682
16974,1683
42435,1684
59409,1685
93357,1686
110331,1687
144279,1688
161253,1689
21402,1690
53505,1691
74907,1692
117711,1693
139113,1694
181917,1695
203319,1696
246123,1697
22878,1698
57195,1699
80073,1700
125829,1701
148707,1702
194463,1703
217341,1704
263097,1705
331731,1706
27306,1707
68265,1708
95571,1709
150183,1710
177489,1711
232101,1712
259407,1713
314019,1714
395937,1715
423243,1716
1050,1717
1650,1718
3850,1719
5775,1720
1950,1721
4550,1722
6825,1723
7150,1724
10725,1725
25025,1726
2550,1727
5950,1728
8925,1729
9350,1730
14025,1731
32725,1732
11050,1733
16575,1734
38675,1735
60775,1736
2850,1737
6650,1738
9975,1739
10450,1740
15675,1741
36575,1742
12350,1743
18525,1744
43225,1745
67925,1746
16150,1747
24225,1748
56525,1749
88825,1750
104975,1751
3450,1752
8050,1753
12075,1754
12650,1755
18975,1756
44275,1757
14950,1758
22425,1759
52325,1760
82225,1761
19550,1762
29325,1763
68425,1764
107525,1765
127075,1766
21850,1767
32775,1768
76475,1769
120175,1770
142025,1771
185725,1772
4350,1773
10150,1774
15225,1775
15950,1776
23925,1777
55825,1778
18850,1779
28275,1780
65975,1781
103675,1782
24650,1783
36975,1784
86275,1785
135575,1786
160225,1787
27550,1788
41325,1789
96425,1790
151525,1791
179075,1792
234175,1793
33350,1794
50025,1795
116725,1796
183425,1797
216775,1798
283475,1799
316825,1800
4650,1801
10850,1802
16275,1803
17050,1804
25575,1805
59675,1806
20150,1807
30225,1808
70525,1809
110825,1810
26350,1811
39525,1812
92225,1813
144925,1814
171275,1815
29450,1816
44175,1817
103075,1818
161975,1819
191425,1820
250325,1821
35650,1822
53475,1823
124775,1824
196075,1825
231725,1826
303025,1827
338675,1828
44950,1829
67425,1830
157325,1831
247225,1832
292175,1833
382075,1834
427025,1835
516925,1836
5550,1837
12950,1838
19425,1839
20350,1840
30525,1841
71225,1842
24050,1843
36075,1844
84175,1845
132275,1846
31450,1847
47175,1848
110075,1849
172975,1850
204425,1851
35150,1852
52725,1853
123025,1854
193325,1855
228475,1856
298775,1857
42550,1858
63825,1859
148925,1860
234025,1861
276575,1862
361675,1863
404225,1864
53650,1865
80475,1866
187775,1867
295075,1868
348725,1869
456025,1870
509675,1871
616975,1872
57350,1873
86025,1874
200725,1875
315425,1876
372775,1877
487475,1878
544825,1879
659525,1880
831575,1881
6150,1882
14350,1883
21525,1884
22550,1885
33825,1886
78925,1887
26650,1888
39975,1889
93275,1890
146575,1891
34850,1892
52275,1893
121975,1894
191675,1895
226525,1896
38950,1897
58425,1898
136325,1899
214225,1900
253175,1901
331075,1902
47150,1903
70725,1904
165025,1905
259325,1906
306475,1907
400775,1908
447925,1909
59450,1910
89175,1911
208075,1912
326975,1913
386425,1914
505325,1915
564775,1916
683675,1917
63550,1918
95325,1919
222425,1920
349525,1921
413075,1922
540175,1923
603725,1924
730825,1925
921475,1926
75850,1927
113775,1928
265475,1929
417175,1930
493025,1931
644725,1932
720575,1933
872275,1934
1099825,1935
1175675,1936
1470,1937
3234,1938
5390,1939
8085,1940
3822,1941
6370,1942
9555,1943
14014,1944
21021,1945
35035,1946
4998,1947
8330,1948
12495,1949
18326,1950
27489,1951
45815,1952
21658,1953
32487,1954
54145,1955
119119,1956
5586,1957
9310,1958
13965,1959
20482,1960
30723,1961
51205,1962
24206,1963
36309,1964
60515,1965
133133,1966
31654,1967
47481,1968
79135,1969
174097,1970
205751,1971
6762,1972
11270,1973
16905,1974
24794,1975
37191,1976
61985,1977
29302,1978
43953,1979
73255,1980
161161,1981
38318,1982
57477,1983
95795,1984
210749,1985
249067,1986
42826,1987
64239,1988
107065,1989
235543,1990
278369,1991
364021,1992
8526,1993
14210,1994
21315,1995
31262,1996
46893,1997
78155,1998
36946,1999
55419,2000
92365,2001
203203,2002
48314,2003
72471,2004
120785,2005
265727,2006
314041,2007
53998,2008
80997,2009
134995,2010
296989,2011
350987,2012
458983,2013
65366,2014
98049,2015
163415,2016
359513,2017
424879,2018
555611,2019
620977,2020
9114,2021
15190,2022
22785,2023
33418,2024
50127,2025
83545,2026
39494,2027
59241,2028
98735,2029
217217,2030
51646,2031
77469,2032
129115,2033
284053,2034
335699,2035
57722,2036
86583,2037
144305,2038
317471,2039
375193,2040
490637,2041
69874,2042
104811,2043
174685,2044
384307,2045
454181,2046
593929,2047
663803,2048
88102,2049
132153,2050
220255,2051
484561,2052
572663,2053
748867,2054
836969,2055
1013173,2056
10878,2057
18130,2058
27195,2059
39886,2060
59829,2061
99715,2062
47138,2063
70707,2064
117845,2065
259259,2066
61642,2067
92463,2068
154105,2069
339031,2070
400673,2071
68894,2072
103341,2073
172235,2074
378917,2075
447811,2076
585599,2077
83398,2078
125097,2079
208495,2080
458689,2081
542087,2082
708883,2083
792281,2084
105154,2085
157731,2086
262885,2087
578347,2088
683501,2089
893809,2090
998963,2091
1209271,2092
112406,2093
168609,2094
281015,2095
618233,2096
730639,2097
955451,2098
1067857,2099
1292669,2100
1629887,2101
12054,2102
20090,2103
30135,2104
44198,2105
66297,2106
110495,2107
52234,2108
78351,2109
130585,2110
287287,2111
68306,2112
102459,2113
170765,2114
375683,2115
443989,2116
76342,2117
114513,2118
190855,2119
419881,2120
496223,2121
648907,2122
92414,2123
138621,2124
231035,2125
508277,2126
600691,2127
785519,2128
877933,2129
116522,2130
174783,2131
291305,2132
640871,2133
757393,2134
990437,2135
1106959,2136
1340003,2137
124558,2138
186837,2139
311395,2140
685069,2141
809627,2142
1058743,2143
1183301,2144
1432417,2145
1806091,2146
148666,2147
222999,2148
371665,2149
817663,2150
966329,2151
1263661,2152
1412327,2153
1709659,2154
2155657,2155
2304323,2156
3630,2157
5082,2158
8470,2159
12705,2160
9438,2161
15730,2162
23595,2163
22022,2164
33033,2165
55055,2166
12342,2167
20570,2168
30855,2169
28798,2170
43197,2171
71995,2172
53482,2173
80223,2174
133705,2175
187187,2176
13794,2177
22990,2178
34485,2179
32186,2180
48279,2181
80465,2182
59774,2183
89661,2184
149435,2185
209209,2186
78166,2187
117249,2188
195415,2189
273581,2190
508079,2191
16698,2192
27830,2193
41745,2194
38962,2195
58443,2196
97405,2197
72358,2198
108537,2199
180895,2200
253253,2201
94622,2202
141933,2203
236555,2204
331177,2205
615043,2206
105754,2207
158631,2208
264385,2209
370139,2210
687401,2211
898909,2212
21054,2213
35090,2214
52635,2215
49126,2216
73689,2217
122815,2218
91234,2219
136851,2220
228085,2221
319319,2222
119306,2223
178959,2224
298265,2225
417571,2226
775489,2227
133342,2228
200013,2229
333355,2230
466697,2231
866723,2232
1133407,2233
161414,2234
242121,2235
403535,2236
564949,2237
1049191,2238
1372019,2239
1533433,2240
22506,2241
37510,2242
56265,2243
52514,2244
78771,2245
131285,2246
97526,2247
146289,2248
243815,2249
341341,2250
127534,2251
191301,2252
318835,2253
446369,2254
828971,2255
142538,2256
213807,2257
356345,2258
498883,2259
926497,2260
1211573,2261
172546,2262
258819,2263
431365,2264
603911,2265
1121549,2266
1466641,2267
1639187,2268
217558,2269
326337,2270
543895,2271
761453,2272
1414127,2273
1849243,2274
2066801,2275
2501917,2276
26862,2277
44770,2278
67155,2279
62678,2280
94017,2281
156695,2282
116402,2283
174603,2284
291005,2285
407407,2286
152218,2287
228327,2288
380545,2289
532763,2290
989417,2291
170126,2292
255189,2293
425315,2294
595441,2295
1105819,2296
1446071,2297
205942,2298
308913,2299
514855,2300
720797,2301
1338623,2302
1750507,2303
1956449,2304
259666,2305
389499,2306
649165,2307
908831,2308
1687829,2309
2207161,2310
2466827,2311
2986159,2312
277574,2313
416361,2314
693935,2315
971509,2316
1804231,2317
2359379,2318
2636953,2319
3192101,2320
4024823,2321
29766,2322
49610,2323
74415,2324
69454,2325
104181,2326
173635,2327
128986,2328
193479,2329
322465,2330
451451,2331
168674,2332
253011,2333
421685,2334
590359,2335
1096381,2336
188518,2337
282777,2338
471295,2339
659813,2340
1225367,2341
1602403,2342
228206,2343
342309,2344
570515,2345
798721,2346
1483339,2347
1939751,2348
2167957,2349
287738,2350
431607,2351
719345,2352
1007083,2353
1870297,2354
2445773,2355
2733511,2356
3308987,2357
307582,2358
461373,2359
768955,2360
1076537,2361
1999283,2362
2614447,2363
2922029,2364
3537193,2365
4459939,2366
367114,2367
550671,2368
917785,2369
1284899,2370
2386241,2371
3120469,2372
3487583,2373
4221811,2374
5323153,2375
5690267,2376
5070,2377
7098,2378
11830,2379
17745,2380
11154,2381
18590,2382
27885,2383
26026,2384
39039,2385
65065,2386
17238,2387
28730,2388
43095,2389
40222,2390
60333,2391
100555,2392
63206,2393
94809,2394
158015,2395
221221,2396
19266,2397
32110,2398
48165,2399
44954,2400
67431,2401
112385,2402
70642,2403
105963,2404
176605,2405
247247,2406
109174,2407
163761,2408
272935,2409
382109,2410
600457,2411
23322,2412
38870,2413
58305,2414
54418,2415
